date,rate,ma250
1997-04-01,8.295499999999999,8.3075924
1997-04-02,8.2953,8.307449199999999
1997-04-03,8.2963,8.307309599999998
1997-04-04,8.2969,8.3071712
1997-04-07,8.2968,8.307031199999999
1997-04-08,8.2966,8.306887999999999
1997-04-09,8.2966,8.306745600000001
1997-04-10,8.2965,8.3066032
1997-04-11,8.2965,8.306462400000001
1997-04-14,8.2969,8.306325200000002
1997-04-15,8.2965,8.306187600000001
1997-04-16,8.296100000000001,8.3060496
1997-04-17,8.2956,8.305912000000001
1997-04-18,8.2951,8.3057716
1997-04-21,8.2951,8.3056316
1997-04-22,8.2948,8.305490399999998
1997-04-23,8.2949,8.30535
1997-04-24,8.2946,8.305206
1997-04-25,8.2948,8.3050648
1997-04-28,8.2943,8.3049216
1997-04-29,8.2949,8.304781199999999
1997-04-30,8.2946,8.3046396
1997-05-04,8.294500000000001,8.304497600000001
1997-05-05,8.2949,8.3043572
1997-05-06,8.2947,8.3042156
1997-05-07,8.2943,8.304072
1997-05-08,8.2938,8.3039264
1997-05-09,8.2934,8.303780000000001
1997-05-12,8.293099999999999,8.303632
1997-05-13,8.293,8.303484000000001
1997-05-14,8.2928,8.303338
1997-05-15,8.2925,8.3031944
1997-05-16,8.2921,8.303053600000002
1997-05-19,8.2918,8.302912000000001
1997-05-20,8.292300000000001,8.3027744
1997-05-21,8.2919,8.3026376
1997-05-22,8.2921,8.302503199999999
1997-05-23,8.292300000000001,8.3023732
1997-05-26,8.292300000000001,8.3022376
1997-05-27,8.2918,8.3020996
1997-05-28,8.291599999999999,8.301964
1997-05-29,8.2924,8.301832
1997-05-30,8.2924,8.301702
1997-06-02,8.2921,8.3015748
1997-06-03,8.291699999999999,8.301448
1997-06-04,8.2919,8.301320800000001
1997-06-05,8.2915,8.3011932
1997-06-06,8.2921,8.3010676
1997-06-09,8.2932,8.3009488
1997-06-10,8.292300000000001,8.300829599999998
1997-06-11,8.292200000000001,8.300711600000001
1997-06-12,8.292300000000001,8.300592
1997-06-13,8.2935,8.300476399999999
1997-06-16,8.293,8.300361200000001
1997-06-17,8.293099999999999,8.300248799999999
1997-06-18,8.2928,8.300138800000001
1997-06-19,8.2925,8.3000284
1997-06-20,8.2915,8.299912
1997-06-23,8.2915,8.299795600000001
1997-06-24,8.291599999999999,8.299678
1997-06-25,8.2914,8.299555199999999
1997-06-26,8.291,8.299432399999999
1997-06-27,8.291,8.299312
1997-06-28,8.2908,8.299194799999999
1997-07-02,8.290700000000001,8.2990768
1997-07-03,8.291,8.298960800000001
1997-07-06,8.2914,8.2988516
1997-07-07,8.291699999999999,8.298749599999999
1997-07-08,8.2918,8.298652399999998
1997-07-09,8.2919,8.298556000000001
1997-07-10,8.292,8.2984604
1997-07-13,8.2913,8.2983596
1997-07-14,8.2906,8.2982616
1997-07-15,8.291,8.298164799999999
1997-07-16,8.291599999999999,8.298072399999999
1997-07-17,8.2919,8.2979792
1997-07-20,8.291,8.297887200000002
1997-07-21,8.2915,8.2978004
1997-07-22,8.2911,8.2977128
1997-07-23,8.2909,8.2976256
1997-07-24,8.2909,8.2975436
1997-07-27,8.2908,8.2974624
1997-07-28,8.2905,8.297380800000001
1997-07-29,8.2903,8.2972992
1997-07-30,8.2903,8.2972184
1997-07-31,8.2901,8.297137200000002
1997-08-03,8.2903,8.297058400000001
1997-08-04,8.2903,8.2969804
1997-08-05,8.2905,8.296904399999999
1997-08-06,8.2903,8.2968276
1997-08-07,8.29,8.2967516
1997-08-10,8.2903,8.296678400000001
1997-08-11,8.2897,8.2966052
1997-08-12,8.2896,8.296534
1997-08-13,8.2891,8.2964616
1997-08-14,8.2896,8.2963924
1997-08-17,8.289299999999999,8.2963232
1997-08-18,8.2889,8.2962528
1997-08-19,8.2885,8.2961784
1997-08-20,8.289,8.2961068
1997-08-21,8.29,8.296038399999999
1997-08-24,8.2891,8.295966400000001
1997-08-25,8.289,8.2958948
1997-08-26,8.289,8.2958244
1997-08-27,8.289,8.295754800000001
1997-08-28,8.2892,8.295686400000001
1997-08-31,8.2885,8.295616
1997-09-01,8.288400000000001,8.2955456
1997-09-02,8.288,8.2954732
1997-09-03,8.2883,8.2954028
1997-09-04,8.2889,8.2953356
1997-09-07,8.2891,8.295269999999999
1997-09-08,8.288400000000001,8.295202000000002
1997-09-09,8.288400000000001,8.2951344
1997-09-10,8.2881,8.295065999999998
1997-09-11,8.2887,8.2950008
1997-09-14,8.2889,8.294938
1997-09-15,8.2881,8.2948732
1997-09-16,8.2876,8.2948072
1997-09-17,8.2871,8.294741199999999
1997-09-18,8.2875,8.294679200000001
1997-09-21,8.2873,8.2946188
1997-09-22,8.2864,8.294555599999999
1997-09-23,8.2859,8.2944892
1997-09-24,8.2854,8.294422400000002
1997-09-25,8.2851,8.294356000000002
1997-09-28,8.285,8.294289200000001
1997-09-29,8.285,8.294223200000001
1997-09-30,8.2852,8.294161200000001
1997-10-05,8.2849,8.294098
1997-10-06,8.285,8.294036
1997-10-07,8.284500000000001,8.293972
1997-10-08,8.284500000000001,8.293910400000001
1997-10-09,8.2843,8.2938504
1997-10-12,8.2841,8.2937916
1997-10-13,8.2835,8.2937332
1997-10-14,8.2831,8.293675599999998
1997-10-15,8.2832,8.2936204
1997-10-16,8.2839,8.2936448
1997-10-19,8.2842,8.2935852
1997-10-20,8.2839,8.2935204
1997-10-21,8.2835,8.293454
1997-10-22,8.2832,8.293384399999999
1997-10-23,8.283,8.2933124
1997-10-26,8.2836,8.293242
1997-10-27,8.2833,8.2931724
1997-10-28,8.2834,8.2931032
1997-10-29,8.283,8.2930364
1997-10-30,8.2832,8.2929752
1997-10-31,8.2836,8.292918
1997-11-03,8.2834,8.2928608
1997-11-04,8.2829,8.292802400000001
1997-11-05,8.2826,8.292743600000001
1997-11-06,8.2822,8.2926844
1997-11-07,8.282,8.292626
1997-11-10,8.281699999999999,8.292566
1997-11-11,8.2813,8.2924988
1997-11-12,8.281,8.2924252
1997-11-13,8.280800000000001,8.292348400000002
1997-11-14,8.2805,8.2922696
1997-11-17,8.2806,8.2921912
1997-11-18,8.2805,8.292112799999998
1997-11-19,8.2804,8.292029999999999
1997-11-20,8.2803,8.291944399999998
1997-11-21,8.2803,8.2918588
1997-11-24,8.2802,8.291774799999999
1997-11-25,8.2801,8.291691199999999
1997-11-26,8.2802,8.291609199999998
1997-11-27,8.2801,8.2915248
1997-11-28,8.2801,8.291440399999999
1997-12-01,8.2796,8.2913544
1997-12-02,8.2796,8.2912676
1997-12-03,8.2799,8.291182000000001
1997-12-04,8.2801,8.2911016
1997-12-07,8.28,8.291023200000001
1997-12-08,8.28,8.290945599999999
1997-12-09,8.28,8.2908688
1997-12-10,8.28,8.290790799999998
1997-12-11,8.28,8.2907148
1997-12-14,8.2796,8.290638799999998
1997-12-15,8.2793,8.2905628
1997-12-16,8.2788,8.290486399999999
1997-12-17,8.2787,8.290411200000001
1997-12-18,8.2791,8.290339600000001
1997-12-21,8.2792,8.290265600000001
1997-12-22,8.2797,8.2901924
1997-12-23,8.2798,8.290119999999998
1997-12-24,8.28,8.290049200000002
1997-12-25,8.2799,8.289976000000001
1997-12-28,8.2793,8.289900399999999
1997-12-29,8.2793,8.289824000000001
1997-12-30,8.2794,8.289748399999999
1997-12-31,8.2798,8.289674399999999
1998-01-04,8.2796,8.2896008
1998-01-05,8.2798,8.289529600000002
1998-01-06,8.28,8.289460799999999
1998-01-07,8.2799,8.289393200000001
1998-01-08,8.28,8.2893264
1998-01-09,8.2797,8.2892588
1998-01-12,8.2796,8.2891916
1998-01-13,8.2794,8.289124399999999
1998-01-14,8.279,8.289057199999998
1998-01-15,8.2789,8.288990400000001
1998-01-16,8.2786,8.288922399999999
1998-01-19,8.2789,8.288856
1998-01-20,8.279,8.2887904
1998-01-21,8.2786,8.2887232
1998-01-22,8.2786,8.2886572
1998-01-23,8.2784,8.2885916
1998-01-24,8.2782,8.288526800000001
1998-01-25,8.2783,8.288464
1998-01-26,8.2782,8.288401599999998
1998-01-27,8.2789,8.288343600000001
1998-02-04,8.278500000000001,8.2882852
1998-02-05,8.2789,8.288230000000002
1998-02-06,8.2786,8.288174399999999
1998-02-09,8.278500000000001,8.288122000000001
1998-02-10,8.278500000000001,8.2880696
1998-02-11,8.2789,8.2880164
1998-02-12,8.2792,8.2879632
1998-02-13,8.2795,8.2879116
1998-02-16,8.2796,8.287861599999998
1998-02-17,8.2798,8.2878056
1998-02-18,8.2798,8.2877492
1998-02-19,8.2796,8.287691200000001
1998-02-20,8.2795,8.287634
1998-02-23,8.2792,8.2875748
1998-02-24,8.2791,8.287512
1998-02-25,8.2791,8.287449200000001
1998-02-26,8.279,8.287383600000002
1998-02-27,8.279,8.2873156
1998-03-02,8.2789,8.28725
1998-03-03,8.2789,8.2871856
1998-03-04,8.279,8.2871188
1998-03-05,8.2791,8.2870524
1998-03-06,8.279,8.2869872
1998-03-09,8.2788,8.2869216
1998-03-10,8.2789,8.286856000000002
1998-03-11,8.2791,8.2867904
1998-03-12,8.2795,8.2867264
1998-03-13,8.2795,8.286661200000001
1998-03-16,8.2794,8.2865956
1998-03-17,8.2792,8.2865288
1998-03-18,8.2791,8.2864616
1998-03-19,8.279,8.286395200000001
1998-03-20,8.2792,8.2863296
1998-03-23,8.2791,8.286258799999999
1998-03-24,8.2795,8.286190399999999
1998-03-25,8.2797,8.286123600000002
1998-03-26,8.2797,8.2860568
1998-03-27,8.2792,8.2859916
1998-03-30,8.2792,8.2859272
1998-03-31,8.2791,8.2858584
1998-04-01,8.2793,8.285787999999998
1998-04-02,8.2793,8.285718000000001
1998-04-03,8.2795,8.285649600000001
1998-04-06,8.2797,8.285582
1998-04-07,8.2796,8.2855144
1998-04-08,8.2798,8.2854476
1998-04-09,8.2795,8.285377999999998
1998-04-10,8.2795,8.285309999999999
1998-04-13,8.2793,8.2852428
1998-04-14,8.2793,8.285177599999999
1998-04-15,8.2791,8.2851136
1998-04-16,8.2794,8.285050799999999
1998-04-17,8.2797,8.2849904
1998-04-20,8.2794,8.284928399999998
1998-04-21,8.2794,8.284867600000002
1998-04-22,8.2793,8.2848056
1998-04-23,8.2789,8.284744
1998-04-24,8.2789,8.28468
1998-04-27,8.2786,8.284616
1998-04-28,8.2787,8.2845528
1998-04-29,8.2782,8.284486000000001
1998-04-30,8.2781,8.284419600000001
1998-05-04,8.277899999999999,8.284354
1998-05-05,8.278500000000001,8.2842928
1998-05-06,8.2781,8.2842316
1998-05-07,8.2783,8.2841724
1998-05-08,8.2786,8.2841148
1998-05-11,8.2788,8.2840588
1998-05-12,8.2782,8.2840016
1998-05-13,8.2786,8.2839476
1998-05-14,8.2789,8.283896
1998-05-15,8.2789,8.2838424
1998-05-18,8.279,8.2837908
1998-05-19,8.2793,8.2837396
1998-05-20,8.2796,8.2836888
1998-05-21,8.2797,8.2836384
1998-05-22,8.2795,8.2835892
1998-05-25,8.2796,8.2835412
1998-05-26,8.2794,8.2834892
1998-05-27,8.2796,8.283438
1998-05-28,8.2797,8.283388400000002
1998-05-29,8.2795,8.2833396
1998-06-01,8.2793,8.283289199999999
1998-06-02,8.2795,8.2832412
1998-06-03,8.2798,8.283192
1998-06-04,8.2799,8.2831388
1998-06-05,8.2795,8.2830876
1998-06-08,8.2794,8.283036399999999
1998-06-09,8.2798,8.2829864
1998-06-10,8.2799,8.282932
1998-06-11,8.2797,8.2828788
1998-06-12,8.2798,8.2828256
1998-06-15,8.2799,8.282774
1998-06-16,8.2799,8.282723599999999
1998-06-17,8.2799,8.2826772
1998-06-18,8.2799,8.2826308
1998-06-19,8.2798,8.282583600000002
1998-06-22,8.2796,8.282536400000001
1998-06-23,8.2796,8.2824908
1998-06-24,8.2798,8.282446
1998-06-25,8.2798,8.282402
1998-06-26,8.2799,8.2823588
1998-06-29,8.2797,8.2823136
1998-06-30,8.2798,8.282267199999998
1998-07-01,8.2797,8.2822192
1998-07-02,8.2799,8.2821716
1998-07-03,8.2799,8.282123599999998
1998-07-06,8.2798,8.2820748
1998-07-07,8.2798,8.2820288
1998-07-08,8.2796,8.2819848
1998-07-09,8.2799,8.281940400000002
1998-07-10,8.2797,8.2818928
1998-07-13,8.2797,8.281844
1998-07-14,8.2796,8.2817984
1998-07-15,8.2796,8.2817508
1998-07-16,8.2798,8.2817056
1998-07-17,8.2798,8.2816612
1998-07-20,8.2797,8.2816164
1998-07-21,8.2798,8.2815724
1998-07-22,8.2798,8.2815296
1998-07-23,8.2797,8.2814872
1998-07-24,8.2796,8.2814444
1998-07-27,8.2796,8.2814024
1998-07-28,8.2799,8.281360799999998
1998-07-29,8.2799,8.2813192
1998-07-30,8.2799,8.281276799999999
1998-07-31,8.2799,8.2812352
1998-08-03,8.2799,8.2811948
1998-08-04,8.2799,8.281153199999999
1998-08-05,8.28,8.2811144
1998-08-06,8.2799,8.2810756
1998-08-07,8.2798,8.2810384
1998-08-10,8.2801,8.281000399999998
1998-08-11,8.2799,8.2809628
1998-08-12,8.2799,8.2809268
1998-08-13,8.2798,8.280892
1998-08-14,8.2799,8.2808556
1998-08-17,8.2799,8.280815200000001
1998-08-18,8.2799,8.280778399999999
1998-08-19,8.2799,8.280742
1998-08-20,8.2799,8.2807056
1998-08-21,8.2799,8.2806692
1998-08-24,8.28,8.2806324
1998-08-25,8.2799,8.280598
1998-08-26,8.28,8.2805644
1998-08-27,8.2799,8.280532
1998-08-28,8.28,8.280498800000002
1998-08-31,8.28,8.2804632
1998-09-01,8.2799,8.2804264
1998-09-02,8.28,8.2803928
1998-09-03,8.28,8.2803592
1998-09-04,8.2796,8.280325200000002
1998-09-07,8.2799,8.28029
1998-09-08,8.28,8.2802544
1998-09-09,8.2798,8.2802212
1998-09-10,8.2798,8.280190000000001
1998-09-11,8.279,8.2801576
1998-09-14,8.2788,8.2801228
1998-09-15,8.278500000000001,8.280087599999998
1998-09-16,8.2784,8.280055599999999
1998-09-17,8.2783,8.2800252
1998-09-18,8.2782,8.2799964
1998-09-21,8.278500000000001,8.279969999999999
1998-09-22,8.2786,8.2799444
1998-09-23,8.278500000000001,8.2799184
1998-09-24,8.2783,8.279890799999999
1998-09-25,8.2782,8.279864000000002
1998-09-28,8.2783,8.2798372
1998-09-29,8.2782,8.279812
1998-09-30,8.277999999999999,8.279786
1998-10-05,8.277999999999999,8.2797608
1998-10-06,8.277999999999999,8.279736399999999
1998-10-07,8.277899999999999,8.279714
1998-10-08,8.2778,8.279692800000001
1998-10-09,8.2777,8.2796708
1998-10-12,8.2777,8.279646
1998-10-13,8.2775,8.279619199999999
1998-10-14,8.2776,8.279594
1998-10-15,8.2777,8.2795708
1998-10-16,8.2778,8.2795492
1998-10-19,8.2776,8.279527600000002
1998-10-20,8.2778,8.2795044
1998-10-21,8.277899999999999,8.2794828
1998-10-22,8.2778,8.2794604
1998-10-23,8.2782,8.279441199999999
1998-10-26,8.2778,8.279419599999999
1998-10-27,8.2777,8.279396
1998-10-28,8.2776,8.279372799999999
1998-10-29,8.2778,8.2793524
1998-10-30,8.2776,8.2793324
1998-11-02,8.2778,8.2793148
1998-11-03,8.2777,8.2792976
1998-11-04,8.277999999999999,8.279282799999999
1998-11-05,8.2778,8.2792688
1998-11-06,8.2777,8.2792556
1998-11-09,8.277899999999999,8.279243999999998
1998-11-10,8.2777,8.279232799999999
1998-11-11,8.2776,8.2792208
1998-11-12,8.2777,8.2792096
1998-11-13,8.2775,8.279198000000001
1998-11-16,8.277999999999999,8.2791888
1998-11-17,8.2778,8.2791788
1998-11-18,8.2778,8.2791692
1998-11-19,8.277899999999999,8.2791604
1998-11-20,8.277899999999999,8.2791512
1998-11-23,8.2777,8.2791416
1998-11-24,8.2777,8.279131999999999
1998-11-25,8.2778,8.2791248
1998-11-26,8.2777,8.2791172
1998-11-27,8.2778,8.2791088
1998-11-30,8.2782,8.2791012
1998-12-01,8.2782,8.279093999999999
1998-12-02,8.2782,8.279086800000002
1998-12-03,8.277999999999999,8.279078799999999
1998-12-04,8.277899999999999,8.2790704
1998-12-07,8.2777,8.2790612
1998-12-08,8.2775,8.279052799999999
1998-12-09,8.2775,8.2790456
1998-12-10,8.2775,8.2790404
1998-12-11,8.2774,8.279035200000001
1998-12-14,8.2774,8.2790284
1998-12-15,8.2777,8.2790224
1998-12-16,8.2778,8.279014799999999
1998-12-17,8.2778,8.279006800000001
1998-12-18,8.2777,8.278997599999999
1998-12-21,8.2776,8.2789884
1998-12-22,8.277899999999999,8.2789828
1998-12-23,8.2782,8.2789784
1998-12-24,8.2781,8.278973200000001
1998-12-25,8.278500000000001,8.278967999999999
1998-12-28,8.278500000000001,8.278963599999999
1998-12-29,8.2782,8.278957199999999
1998-12-30,8.2786,8.278951600000001
1998-12-31,8.2787,8.2789468
1999-01-04,8.2789,8.2789424
1999-01-05,8.2793,8.278940799999999
1999-01-06,8.2795,8.2789404
1999-01-07,8.2795,8.2789408
1999-01-08,8.2798,8.278944
1999-01-11,8.2796,8.2789468
1999-01-12,8.2797,8.278951200000002
1999-01-13,8.2795,8.2789536
1999-01-14,8.2794,8.2789552
1999-01-15,8.279,8.2789568
1999-01-18,8.279,8.2789584
1999-01-19,8.2788,8.278960000000001
1999-01-20,8.2787,8.278962
1999-01-21,8.2791,8.278965199999998
1999-01-22,8.2789,8.278968
1999-01-25,8.2787,8.278967199999999
1999-01-26,8.2784,8.278966800000001
1999-01-27,8.277999999999999,8.278963199999998
1999-01-28,8.2778,8.278960000000001
1999-01-29,8.2778,8.278957199999999
1999-02-01,8.2778,8.278954399999998
1999-02-02,8.2775,8.2789488
1999-02-03,8.277899999999999,8.2789436
1999-02-04,8.2776,8.278936
1999-02-05,8.2774,8.2789272
1999-02-08,8.2775,8.278917999999999
1999-02-09,8.2775,8.278908800000002
1999-02-10,8.2774,8.2789
1999-02-11,8.2776,8.2788924
1999-02-12,8.2778,8.278886799999999
1999-02-13,8.2784,8.278884
1999-02-14,8.277999999999999,8.2788796
1999-02-15,8.2782,8.2788764
1999-02-23,8.2787,8.278875199999998
1999-02-24,8.2788,8.278874799999999
1999-02-25,8.2791,8.2788756
1999-02-26,8.2789,8.278875199999998
1999-03-01,8.279,8.278874799999999
1999-03-02,8.2792,8.2788756
1999-03-03,8.2789,8.278876
1999-03-04,8.2786,8.278874799999999
1999-03-05,8.2783,8.2788716
1999-03-08,8.2784,8.278867199999999
1999-03-09,8.2786,8.2788636
1999-03-10,8.2791,8.2788624
1999-03-11,8.2788,8.2788608
1999-03-12,8.2789,8.278859999999998
1999-03-15,8.2789,8.2788596
1999-03-16,8.2789,8.278858399999999
1999-03-17,8.2789,8.278857600000002
1999-03-18,8.2788,8.2788548
1999-03-19,8.2788,8.278851199999998
1999-03-22,8.2793,8.2788496
1999-03-23,8.2792,8.2788496
1999-03-24,8.2795,8.2788508
1999-03-25,8.2796,8.2788528
1999-03-26,8.2798,8.278854800000001
1999-03-29,8.28,8.278857599999998
1999-03-30,8.2797,8.278858399999999
1999-03-31,8.28,8.2788596
1999-04-01,8.28,8.2788612
1999-04-02,8.2796,8.278860400000001
1999-04-05,8.2794,8.27886
1999-04-06,8.2795,8.27886
1999-04-07,8.2797,8.2788616
1999-04-08,8.2797,8.2788632
1999-04-09,8.2799,8.278866399999998
1999-04-12,8.2797,8.2788676
1999-04-13,8.2797,8.2788676
1999-04-14,8.2797,8.2788688
1999-04-15,8.2794,8.278868799999998
1999-04-16,8.2789,8.2788672
1999-04-19,8.2787,8.278866399999998
1999-04-20,8.2787,8.2788656
1999-04-21,8.2783,8.2788644
1999-04-22,8.2783,8.2788628
1999-04-23,8.2783,8.2788632
1999-04-26,8.2784,8.2788644
1999-04-27,8.2793,8.27887
1999-04-28,8.2794,8.278873599999999
1999-04-29,8.2791,8.2788776
1999-04-30,8.2794,8.278882
1999-05-04,8.279,8.278883599999999
1999-05-05,8.2789,8.278884
1999-05-06,8.2789,8.2788868
1999-05-07,8.2786,8.2788868
1999-05-10,8.2783,8.278884399999999
1999-05-11,8.2787,8.278883599999999
1999-05-12,8.2782,8.2788804
1999-05-13,8.2783,8.2788764
1999-05-14,8.2778,8.278869199999999
1999-05-17,8.2784,8.278864
1999-05-18,8.278500000000001,8.278859999999998
1999-05-19,8.279,8.278857599999998
1999-05-20,8.2783,8.2788532
1999-05-21,8.277999999999999,8.2788468
1999-05-24,8.277999999999999,8.278839999999999
1999-05-25,8.278500000000001,8.278836000000002
1999-05-26,8.2789,8.2788344
1999-05-27,8.279,8.278832399999999
1999-05-28,8.2788,8.2788284
1999-05-31,8.2786,8.278823200000001
1999-06-01,8.2784,8.2788188
1999-06-02,8.2781,8.2788136
1999-06-03,8.2787,8.2788092
1999-06-04,8.2784,8.278803199999999
1999-06-07,8.2781,8.278796799999999
1999-06-08,8.2781,8.278789999999999
1999-06-09,8.277899999999999,8.278782
1999-06-10,8.2778,8.278773600000001
1999-06-11,8.2777,8.278764800000001
1999-06-14,8.2777,8.278756
1999-06-15,8.2776,8.2787472
1999-06-16,8.2781,8.2787412
1999-06-17,8.2776,8.278733200000001
1999-06-18,8.2775,8.278723999999999
1999-06-21,8.2774,8.2787144
1999-06-22,8.2778,8.278706
1999-06-23,8.2781,8.2786996
1999-06-24,8.2784,8.278694000000002
1999-06-25,8.277899999999999,8.278686800000001
1999-06-28,8.2775,8.2786772
1999-06-29,8.277999999999999,8.2786696
1999-06-30,8.2786,8.278664799999998
1999-07-01,8.2787,8.278660400000001
1999-07-02,8.2786,8.2786564
1999-07-05,8.278500000000001,8.2786508
1999-07-06,8.2787,8.2786468
1999-07-07,8.2782,8.278640800000002
1999-07-08,8.2783,8.2786356
1999-07-09,8.2781,8.2786296
1999-07-12,8.2777,8.2786212
1999-07-13,8.2776,8.2786124
1999-07-14,8.2775,8.2786036
1999-07-15,8.2778,8.278595600000001
1999-07-16,8.2775,8.2785864
1999-07-19,8.2773,8.2785768
1999-07-20,8.2773,8.2785676
1999-07-21,8.2777,8.27856
1999-07-22,8.2773,8.2785496
1999-07-23,8.2773,8.2785392
1999-07-26,8.2772,8.2785284
1999-07-27,8.277000000000001,8.278516800000002
1999-07-28,8.277000000000001,8.2785052
1999-07-29,8.277000000000001,8.2784936
1999-07-30,8.2773,8.278482799999999
1999-08-02,8.2774,8.2784728
1999-08-03,8.2772,8.2784624
1999-08-04,8.2773,8.278451200000001
1999-08-05,8.2774,8.278441200000001
1999-08-06,8.2774,8.278431200000002
1999-08-09,8.2773,8.278421199999999
1999-08-10,8.2774,8.2784112
1999-08-11,8.2772,8.2784004
1999-08-12,8.2771,8.2783892
1999-08-13,8.2771,8.278378
1999-08-16,8.277000000000001,8.2783664
1999-08-17,8.2774,8.2783564
1999-08-18,8.277000000000001,8.278344399999998
1999-08-19,8.2772,8.278333599999998
1999-08-20,8.2774,8.2783232
1999-08-23,8.2774,8.278313200000001
1999-08-24,8.2772,8.278302
1999-08-25,8.2775,8.278291999999999
1999-08-26,8.2773,8.2782816
1999-08-27,8.2773,8.2782708
1999-08-30,8.2773,8.27826
1999-08-31,8.2771,8.27825
1999-09-01,8.277000000000001,8.2782384
1999-09-02,8.2771,8.2782268
1999-09-03,8.2773,8.278216800000001
1999-09-06,8.2775,8.2782076
1999-09-07,8.2776,8.278201999999999
1999-09-08,8.2776,8.278197200000001
1999-09-09,8.2776,8.2781936
1999-09-10,8.2774,8.2781896
1999-09-13,8.2774,8.278186
1999-09-14,8.2772,8.278182
1999-09-15,8.2775,8.278178
1999-09-16,8.2773,8.278172799999998
1999-09-17,8.2771,8.2781672
1999-09-20,8.2773,8.2781632
1999-09-21,8.2775,8.278160399999999
1999-09-22,8.2775,8.278157199999999
1999-09-24,8.2776,8.2781548
1999-09-27,8.2775,8.278152799999999
1999-09-28,8.2775,8.278150799999999
1999-09-29,8.2775,8.278148799999999
1999-09-30,8.2775,8.2781472
1999-10-08,8.2778,8.2781472
1999-10-09,8.277999999999999,8.2781484
1999-10-10,8.2777,8.2781484
1999-10-11,8.2774,8.278148000000002
1999-10-12,8.2772,8.2781464
1999-10-13,8.2773,8.2781448
1999-10-14,8.2777,8.2781444
1999-10-15,8.2774,8.2781436
1999-10-18,8.2775,8.2781424
1999-10-19,8.2774,8.2781404
1999-10-20,8.2773,8.2781384
1999-10-21,8.2774,8.278135200000001
1999-10-22,8.2772,8.278132800000002
1999-10-25,8.2773,8.2781312
1999-10-26,8.277000000000001,8.278128800000001
1999-10-27,8.2773,8.2781268
1999-10-28,8.2775,8.2781264
1999-10-29,8.2776,8.2781256
1999-11-01,8.2778,8.278126
1999-11-02,8.277899999999999,8.278125600000001
1999-11-03,8.2781,8.2781268
1999-11-04,8.2781,8.2781284
1999-11-05,8.277999999999999,8.278128800000001
1999-11-08,8.277899999999999,8.2781296
1999-11-09,8.277899999999999,8.278130800000001
1999-11-10,8.277999999999999,8.278132
1999-11-11,8.2781,8.278134399999999
1999-11-12,8.2782,8.278135200000001
1999-11-15,8.277999999999999,8.278135999999998
1999-11-16,8.2781,8.2781372
1999-11-17,8.2781,8.278137999999998
1999-11-18,8.2781,8.2781388
1999-11-19,8.2784,8.2781416
1999-11-22,8.278500000000001,8.2781448
1999-11-23,8.278500000000001,8.2781476
1999-11-24,8.2784,8.2781504
1999-11-25,8.278500000000001,8.2781532
1999-11-26,8.278500000000001,8.278154400000002
1999-11-29,8.278500000000001,8.2781556
1999-11-30,8.2789,8.278158399999999
1999-12-01,8.2789,8.278162
1999-12-02,8.2789,8.278165999999999
1999-12-03,8.2788,8.278170399999999
1999-12-06,8.2787,8.278175200000002
1999-12-07,8.279,8.2781812
1999-12-08,8.279,8.2781872
1999-12-09,8.2795,8.278195599999998
